"""rowid"" ""WY"" ""source"" ""system.index"" ""image_date"" ""mean"" ""median"" ""std"" ""variance"" ""date"" ""meadow"" ""DOY"" ""DOWY"" ""WYTYPE"""
"8382 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970602"" 1119970602 865209600000 0.285507076266986 0.303648763895035 0.0651103604658072 0.00423935903998735 ""19970602"" ""Carter"" 153 245 ""W"""
"8383 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970109"" 1119970109 8.52768e+11 0.721444346762578 0.74773895740509 0.124031625031285 0.0153838440079012 ""19970109"" ""Cow"" 9 101 ""W"""
"8384 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970117"" 1119970117 853459200000 NA NA NA NA ""19970117"" ""Cow"" 17 109 ""W"""
"8385 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970125"" 1119970125 854150400000 NA NA NA NA ""19970125"" ""Cow"" 25 117 ""W"""
"8386 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970415"" 1119970415 861062400000 NA NA NA NA ""19970415"" ""Cow"" 105 197 ""W"""
"8387 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970314"" 1119970314 858297600000 0.610004951100831 0.6087992588679 0.0473925733796158 0.00224605601154227 ""19970314"" ""Cow"" 73 165 ""W"""
"8388 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961226"" 1119961226 851558400000 NA NA NA NA ""19961226"" ""Carter"" 361 87 ""W"""
"8389 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970322"" 1119970322 858988800000 NA NA NA NA ""19970322"" ""Carter"" 81 173 ""W"""
"8390 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970117"" 1119970117 853459200000 NA NA NA NA ""19970117"" ""Carter"" 17 109 ""W"""
"8391 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970125"" 1119970125 854150400000 NA NA NA NA ""19970125"" ""Carter"" 25 117 ""W"""
"8392 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970423"" 1119970423 861753600000 0.29812367985008 0.295889914035797 0.0731725757210637 0.0053542258376548 ""19970423"" ""Cow"" 113 205 ""W"""
"8393 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970330"" 1119970330 8.5968e+11 0.800594170432572 0.838654100894928 0.124243793500361 0.0154365202233602 ""19970330"" ""Cow"" 89 181 ""W"""
"8394 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961108"" 1119961108 847411200000 0.259636703447731 0.264776964982351 0.147976951870902 0.0218971782850032 ""19961108"" ""Carter"" 313 39 ""W"""
"8395 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970626"" 1119970626 867283200000 NA NA NA NA ""19970626"" ""Carter"" 177 269 ""W"""
"8396 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970704"" 1119970704 867974400000 0.345193383297813 0.348995779951413 0.0460108188227209 0.00211699544873724 ""19970704"" ""Carter"" 185 277 ""W"""
"8397 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961031"" 1119961031 8.4672e+11 NA NA NA NA ""19961031"" ""Carter"" 305 31 ""W"""
"8398 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970226"" 1119970226 856915200000 0.443820858767273 0.405194401741028 0.126839097524919 0.0160881566609358 ""19970226"" ""Cow"" 57 149 ""W"""
"8399 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970306"" 1119970306 857606400000 0.886542316423644 0.904238402843475 0.0528660976058774 0.00279482427607415 ""19970306"" ""Cow"" 65 157 ""W"""
"8400 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961218"" 1119961218 850867200000 NA NA NA NA ""19961218"" ""Carter"" 353 79 ""W"""
"8401 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970407"" 1119970407 860371200000 NA NA NA NA ""19970407"" ""Carter"" 97 189 ""W"""
"8402 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970415"" 1119970415 861062400000 NA NA NA NA ""19970415"" ""Carter"" 105 197 ""W"""
"8403 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961007"" 1119961007 844646400000 -0.0686514178464419 -0.0799839832648939 0.0769373477196267 0.00591935547413075 ""19961007"" ""VanNorden"" 281 7 ""W"""
"8404 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961015"" 1119961015 845337600000 0.249619266960529 0.22842775285244 0.112560583821019 0.0126698850301286 ""19961015"" ""VanNorden"" 289 15 ""W"""
"8405 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961023"" 1119961023 846028800000 0.269508306367173 0.17033451601215 0.207455793020331 0.0430379060576944 ""19961023"" ""VanNorden"" 297 23 ""W"""
"8406 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961031"" 1119961031 8.4672e+11 NA NA NA NA ""19961031"" ""VanNorden"" 305 31 ""W"""
"8407 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961108"" 1119961108 847411200000 0.140568748443641 0.130100936939319 0.0707179528540593 0.00500102885586896 ""19961108"" ""VanNorden"" 313 39 ""W"""
"8408 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970202"" 1119970202 854841600000 0.567770899435796 0.572207033634186 0.0401874367174692 0.00161503006992059 ""19970202"" ""Cow"" 33 125 ""W"""
"8409 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970210"" 1119970210 855532800000 0.832917250077659 0.842471599578857 0.0642370933483574 0.00412640416184558 ""19970210"" ""Cow"" 41 133 ""W"""
"8410 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970218"" 1119970218 8.56224e+11 0.780467418902511 0.789862602949142 0.0390056967291559 0.00152144437732688 ""19970218"" ""Cow"" 49 141 ""W"""
"8411 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961210"" 1119961210 8.50176e+11 0.264926821292322 0.256858524577371 0.0694741166865194 0.00482665288937211 ""19961210"" ""VanNorden"" 345 71 ""W"""
"8412 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970109"" 1119970109 8.52768e+11 0.246527214030814 0.222652674693128 0.230625733880348 0.0531882291278493 ""19970109"" ""Childs"" 9 101 ""W"""
"8413 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970330"" 1119970330 8.5968e+11 0.693738130713577 0.70108882188797 0.128647052078924 0.0165500640085973 ""19970330"" ""Carter"" 89 181 ""W"""
"8414 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970712"" 1119970712 868665600000 NA NA NA NA ""19970712"" ""Carter"" 193 285 ""W"""
"8415 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970720"" 1119970720 869356800000 0.327312478934651 0.339449527859688 0.0551646929927079 0.00304314335297972 ""19970720"" ""Carter"" 201 293 ""W"""
"8416 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970728"" 1119970728 8.70048e+11 NA NA NA NA ""19970728"" ""Carter"" 209 301 ""W"""
"8417 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970805"" 1119970805 870739200000 0.303706794532377 0.320964107910792 0.0670421235706968 0.00449464633286857 ""19970805"" ""Carter"" 217 309 ""W"""
"8418 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970813"" 1119970813 871430400000 NA NA NA NA ""19970813"" ""Carter"" 225 317 ""W"""
"8419 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970821"" 1119970821 872121600000 NA NA NA NA ""19970821"" ""Carter"" 233 325 ""W"""
"8420 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970501"" 1119970501 862444800000 0.0940007680018834 0.0787192024290562 0.0577031218659683 0.00332965027307879 ""19970501"" ""Cow"" 121 213 ""W"""
"8421 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961116"" 1119961116 848102400000 0.146809145505584 0.12725776221071 0.105950911484045 0.0112255956443 ""19961116"" ""VanNorden"" 321 47 ""W"""
"8422 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961124"" 1119961124 848793600000 NA NA NA NA ""19961124"" ""VanNorden"" 329 55 ""W"""
"8423 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961202"" 1119961202 849484800000 NA NA NA NA ""19961202"" ""VanNorden"" 337 63 ""W"""
"8424 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961202"" 1119961202 849484800000 NA NA NA NA ""19961202"" ""Carter"" 337 63 ""W"""
"8425 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961218"" 1119961218 850867200000 NA NA NA NA ""19961218"" ""VanNorden"" 353 79 ""W"""
"8426 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961226"" 1119961226 851558400000 NA NA NA NA ""19961226"" ""VanNorden"" 361 87 ""W"""
"8427 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961007"" 1119961007 844646400000 -0.0654202499114469 -0.0879944371534329 0.109515609184192 0.0119936686549846 ""19961007"" ""Childs"" 281 7 ""W"""
"8428 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961015"" 1119961015 845337600000 NA NA NA NA ""19961015"" ""Childs"" 289 15 ""W"""
"8429 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970101"" 1119970101 852076800000 NA NA NA NA ""19970101"" ""Carter"" 1 93 ""W"""
"8430 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970109"" 1119970109 8.52768e+11 0.52232169838094 0.504838332533836 0.106083569562289 0.0112537237310771 ""19970109"" ""Carter"" 9 101 ""W"""
"8431 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970728"" 1119970728 8.70048e+11 0.304083280333685 0.307085871696472 0.0415118981399161 0.00172323768717877 ""19970728"" ""Cow"" 209 301 ""W"""
"8432 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970805"" 1119970805 870739200000 0.289465577777373 0.289002358913422 0.0489513494309892 0.0023962346111148 ""19970805"" ""Cow"" 217 309 ""W"""
"8433 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970202"" 1119970202 854841600000 NA NA NA NA ""19970202"" ""Carter"" 33 125 ""W"""
"8434 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970509"" 1119970509 8.63136e+11 0.243281765131775 0.244446255266666 0.0280634267495172 0.000787555920925515 ""19970509"" ""Cow"" 129 221 ""W"""
"8435 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961116"" 1119961116 848102400000 NA NA NA NA ""19961116"" ""Carter"" 321 47 ""W"""
"8436 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961124"" 1119961124 848793600000 NA NA NA NA ""19961124"" ""Carter"" 329 55 ""W"""
"8437 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970306"" 1119970306 857606400000 NA NA NA NA ""19970306"" ""Carter"" 65 157 ""W"""
"8438 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970314"" 1119970314 858297600000 0.458990455785794 0.457805782556534 0.0146348997031055 0.000214180289319957 ""19970314"" ""Carter"" 73 165 ""W"""
"8439 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961108"" 1119961108 847411200000 0.292284136723488 0.286764174699783 0.113349689362818 0.0128481520786474 ""19961108"" ""Cow"" 313 39 ""W"""
"8440 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961116"" 1119961116 848102400000 NA NA NA NA ""19961116"" ""Cow"" 321 47 ""W"""
"8441 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961124"" 1119961124 848793600000 NA NA NA NA ""19961124"" ""Cow"" 329 55 ""W"""
"8442 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961202"" 1119961202 849484800000 NA NA NA NA ""19961202"" ""Cow"" 337 63 ""W"""
"8443 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961210"" 1119961210 8.50176e+11 0.71406525428142 0.714410195748011 0.0340229267552891 0.00115755954499577 ""19961210"" ""Cow"" 345 71 ""W"""
"8444 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961218"" 1119961218 850867200000 NA NA NA NA ""19961218"" ""Cow"" 353 79 ""W"""
"8445 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970218"" 1119970218 8.56224e+11 NA NA NA NA ""19970218"" ""Childs"" 49 141 ""W"""
"8446 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970226"" 1119970226 856915200000 0.551509605964734 0.549603129134459 0.0192950846966969 0.000372300293452708 ""19970226"" ""Childs"" 57 149 ""W"""
"8447 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970306"" 1119970306 857606400000 NA NA NA NA ""19970306"" ""Childs"" 65 157 ""W"""
"8448 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970314"" 1119970314 858297600000 0.500647627100691 0.496711256412359 0.0490368025443384 0.00240460800377244 ""19970314"" ""Childs"" 73 165 ""W"""
"8449 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970322"" 1119970322 858988800000 NA NA NA NA ""19970322"" ""Childs"" 81 173 ""W"""
"8450 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970330"" 1119970330 8.5968e+11 0.146070312469579 0.119977788516769 0.191402734732296 0.0366350068630015 ""19970330"" ""Childs"" 89 181 ""W"""
"8451 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970407"" 1119970407 860371200000 NA NA NA NA ""19970407"" ""Childs"" 97 189 ""W"""
"8452 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970415"" 1119970415 861062400000 NA NA NA NA ""19970415"" ""Childs"" 105 197 ""W"""
"8453 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970423"" 1119970423 861753600000 NA NA NA NA ""19970423"" ""Childs"" 113 205 ""W"""
"8454 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970501"" 1119970501 862444800000 0.216886576395127 0.18479630202055 0.148111626498796 0.0219370539041188 ""19970501"" ""Childs"" 121 213 ""W"""
"8455 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970101"" 1119970101 852076800000 0.786044174940152 0.788231970265854 0.0275277409098744 0.000757776519601174 ""19970101"" ""VanNorden"" 1 93 ""W"""
"8456 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970109"" 1119970109 8.52768e+11 0.72445586207095 0.724809770230894 0.0269186592288316 0.000724614214677959 ""19970109"" ""VanNorden"" 9 101 ""W"""
"8457 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970117"" 1119970117 853459200000 NA NA NA NA ""19970117"" ""VanNorden"" 17 109 ""W"""
"8458 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970125"" 1119970125 854150400000 NA NA NA NA ""19970125"" ""VanNorden"" 25 117 ""W"""
"8459 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970202"" 1119970202 854841600000 0.473724267611357 0.415568412704901 0.189579434392314 0.0359403619445098 ""19970202"" ""VanNorden"" 33 125 ""W"""
"8460 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970210"" 1119970210 855532800000 0.892909811564659 0.897506215593271 0.0235377653242415 0.000554026396459066 ""19970210"" ""VanNorden"" 41 133 ""W"""
"8461 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970829"" 1119970829 872812800000 NA NA NA NA ""19970829"" ""Carter"" 241 333 ""W"""
"8462 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970517"" 1119970517 863827200000 0.392512390646366 0.392847076058388 0.0150085505899277 0.000225256590810419 ""19970517"" ""Cow"" 137 229 ""W"""
"8463 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970525"" 1119970525 864518400000 0.297543028079042 0.297223627567291 0.0120560754142849 0.000145348954394924 ""19970525"" ""Cow"" 145 237 ""W"""
"8464 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970602"" 1119970602 865209600000 0.51540510370097 0.523991167545319 0.061203113332517 0.00374582108159292 ""19970602"" ""Cow"" 153 245 ""W"""
"8465 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970610"" 1119970610 865900800000 0.361163386237731 0.366116493940353 0.0484324656268206 0.00234570372669316 ""19970610"" ""Cow"" 161 253 ""W"""
"8466 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961210"" 1119961210 8.50176e+11 0.60061239907101 0.662412234715053 0.171863243959274 0.0295369746242048 ""19961210"" ""Carter"" 345 71 ""W"""
"8467 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970407"" 1119970407 860371200000 0.88783768910018 0.903417728369749 0.0436687709175234 0.00190696155344714 ""19970407"" ""VanNorden"" 97 189 ""W"""
"8468 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970618"" 1119970618 8.66592e+11 0.3413374861446 0.340585291385651 0.0438502010399361 0.00192284013124281 ""19970618"" ""Cow"" 169 261 ""W"""
"8469 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961023"" 1119961023 846028800000 0.606405042766293 0.712955363180446 0.209651039764408 0.0439535584742973 ""19961023"" ""Childs"" 297 23 ""W"""
"8470 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961031"" 1119961031 8.4672e+11 NA NA NA NA ""19961031"" ""Childs"" 305 31 ""W"""
"8471 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961108"" 1119961108 847411200000 -0.005746147993685 -0.0425765629784734 0.158120357784236 0.0250020475458147 ""19961108"" ""Childs"" 313 39 ""W"""
"8472 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961116"" 1119961116 848102400000 NA NA NA NA ""19961116"" ""Childs"" 321 47 ""W"""
"8473 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961124"" 1119961124 848793600000 NA NA NA NA ""19961124"" ""Childs"" 329 55 ""W"""
"8474 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970210"" 1119970210 855532800000 0.779914685149691 0.786518047253291 0.0799636535890323 0.00639418589530676 ""19970210"" ""Carter"" 41 133 ""W"""
"8475 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970218"" 1119970218 8.56224e+11 NA NA NA NA ""19970218"" ""Carter"" 49 141 ""W"""
"8476 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970226"" 1119970226 856915200000 0.419542596188944 0.419853240251541 0.0312055326255115 0.000973785266441862 ""19970226"" ""Carter"" 57 149 ""W"""
"8477 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970906"" 1119970906 8.73504e+11 0.343580192313829 0.373999136686325 0.104562432333367 0.0109333022554699 ""19970906"" ""Cow"" 249 341 ""W"""
"8478 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970914"" 1119970914 874195200000 0.369624794076342 0.367615848779678 0.0511174872647543 0.00261299750426232 ""19970914"" ""Cow"" 257 349 ""W"""
"8479 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970922"" 1119970922 874886400000 0.272456709261334 0.274939477443695 0.0630978515062434 0.00398133886470394 ""19970922"" ""Cow"" 265 357 ""W"""
"8480 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970930"" 1119970930 875577600000 0.322547192147019 0.326370537281036 0.0623309299348378 0.00388514482654166 ""19970930"" ""Cow"" 273 365 ""W"""
"8481 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970117"" 1119970117 853459200000 NA NA NA NA ""19970117"" ""Childs"" 17 109 ""W"""
"8482 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970125"" 1119970125 854150400000 NA NA NA NA ""19970125"" ""Childs"" 25 117 ""W"""
"8483 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970202"" 1119970202 854841600000 NA NA NA NA ""19970202"" ""Childs"" 33 125 ""W"""
"8484 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970210"" 1119970210 855532800000 0.890278212085695 0.903498583896594 0.0444005949295916 0.00197141283010168 ""19970210"" ""Childs"" 41 133 ""W"""
"8485 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970821"" 1119970821 872121600000 NA NA NA NA ""19970821"" ""VanNorden"" 233 325 ""W"""
"8486 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970829"" 1119970829 872812800000 0.0219124578534676 0.0138572369418714 0.086244734934564 0.0074381543039332 ""19970829"" ""VanNorden"" 241 333 ""W"""
"8487 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970906"" 1119970906 8.73504e+11 NA NA NA NA ""19970906"" ""VanNorden"" 249 341 ""W"""
"8488 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970914"" 1119970914 874195200000 0.00728097225043254 -0.00622824442439846 0.0828246554947266 0.00685992355782015 ""19970914"" ""VanNorden"" 257 349 ""W"""
"8489 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970922"" 1119970922 874886400000 NA NA NA NA ""19970922"" ""VanNorden"" 265 357 ""W"""
"8490 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970930"" 1119970930 875577600000 0.0423809650276401 0.0173223615502534 0.127875024808156 0.0163520219696866 ""19970930"" ""VanNorden"" 273 365 ""W"""
"8491 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970922"" 1119970922 874886400000 0.175509217596585 0.19642861187458 0.101495882851734 0.0103014142358529 ""19970922"" ""Carter"" 265 357 ""W"""
"8492 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970930"" 1119970930 875577600000 NA NA NA NA ""19970930"" ""Carter"" 273 365 ""W"""
"8493 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970330"" 1119970330 8.5968e+11 NA NA NA NA ""19970330"" ""VanNorden"" 89 181 ""W"""
"8494 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970813"" 1119970813 871430400000 NA NA NA NA ""19970813"" ""Childs"" 225 317 ""W"""
"8495 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970509"" 1119970509 8.63136e+11 NA NA NA NA ""19970509"" ""Childs"" 129 221 ""W"""
"8496 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970517"" 1119970517 863827200000 0.477029796047578 0.477305000811292 0.0144300188364288 0.000208225443619691 ""19970517"" ""Childs"" 137 229 ""W"""
"8497 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970525"" 1119970525 864518400000 NA NA NA NA ""19970525"" ""Childs"" 145 237 ""W"""
"8498 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970602"" 1119970602 865209600000 0.360657893698671 0.373094469308853 0.108184269049215 0.011703836069713 ""19970602"" ""Childs"" 153 245 ""W"""
"8499 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970610"" 1119970610 865900800000 NA NA NA NA ""19970610"" ""Childs"" 161 253 ""W"""
"8500 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970618"" 1119970618 8.66592e+11 0.234881240578706 0.247997279871594 0.105533987607166 0.0111374225402695 ""19970618"" ""Childs"" 169 261 ""W"""
"8501 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970626"" 1119970626 867283200000 NA NA NA NA ""19970626"" ""Childs"" 177 269 ""W"""
"8502 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970906"" 1119970906 8.73504e+11 0.308938411300752 0.302078425884247 0.0799075404314707 0.00638521501780712 ""19970906"" ""Carter"" 249 341 ""W"""
"8503 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970914"" 1119970914 874195200000 NA NA NA NA ""19970914"" ""Carter"" 257 349 ""W"""
"8504 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961218"" 1119961218 850867200000 NA NA NA NA ""19961218"" ""Childs"" 353 79 ""W"""
"8505 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19961226"" 1119961226 851558400000 NA NA NA NA ""19961226"" ""Childs"" 361 87 ""W"""
"8506 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970101"" 1119970101 852076800000 NA NA NA NA ""19970101"" ""Childs"" 1 93 ""W"""
"8507 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970720"" 1119970720 869356800000 NA NA NA NA ""19970720"" ""VanNorden"" 201 293 ""W"""
"8508 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970415"" 1119970415 861062400000 0.207880984015036 0.208249332488708 0.0156283787396069 0.000244246222028595 ""19970415"" ""VanNorden"" 105 197 ""W"""
"8509 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970626"" 1119970626 867283200000 0.384327040079537 0.382708996534348 0.0122966597547686 0.000151207841124545 ""19970626"" ""Cow"" 177 269 ""W"""
"8510 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970704"" 1119970704 867974400000 0.292680040275285 0.288977384567261 0.0278327027950723 0.000774659344878823 ""19970704"" ""Cow"" 185 277 ""W"""
"8511 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970712"" 1119970712 868665600000 0.311497886519913 0.310124784708023 0.0102683894451761 0.000105439821797805 ""19970712"" ""Cow"" 193 285 ""W"""
"8512 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970720"" 1119970720 869356800000 0.308366578653318 0.311834454536438 0.0417084724886704 0.00173959667733817 ""19970720"" ""Cow"" 201 293 ""W"""
"8513 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970525"" 1119970525 864518400000 0.068293399699506 0.0591285826578256 0.150999521603155 0.0228008555243815 ""19970525"" ""VanNorden"" 145 237 ""W"""
"8514 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970813"" 1119970813 871430400000 0.287831223475824 0.299243080615997 0.0539957902995509 0.00291554537007307 ""19970813"" ""Cow"" 225 317 ""W"""
"8515 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970821"" 1119970821 872121600000 NA NA NA NA ""19970821"" ""Cow"" 233 325 ""W"""
"8516 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970829"" 1119970829 872812800000 0.273834738436095 0.277106195688248 0.0544558657982688 0.00296544131983907 ""19970829"" ""Cow"" 241 333 ""W"""
"8517 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970226"" 1119970226 856915200000 NA NA NA NA ""19970226"" ""VanNorden"" 57 149 ""W"""
"8518 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970306"" 1119970306 857606400000 0.93802640643955 0.942506415314145 0.0219977185616634 0.00048389962191815 ""19970306"" ""VanNorden"" 65 157 ""W"""
"8519 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970314"" 1119970314 858297600000 NA NA NA NA ""19970314"" ""VanNorden"" 73 165 ""W"""
"8520 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970322"" 1119970322 858988800000 0.947587242623365 0.954318586690926 0.0261424262712077 0.000683426451345531 ""19970322"" ""VanNorden"" 81 173 ""W"""
"8521 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970712"" 1119970712 868665600000 0.175905593616271 0.177754751805748 0.124551531032082 0.0155130838824356 ""19970712"" ""VanNorden"" 193 285 ""W"""
"8522 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970728"" 1119970728 8.70048e+11 0.137022737614303 0.134548740301813 0.111033097351537 0.012328348707476 ""19970728"" ""VanNorden"" 209 301 ""W"""
"8523 1997 ""LANDSAT/LT5_L1T_8DAY_NDWI/19970805"" 1119970805 870739200000 NA NA NA NA ""19970805"" ""VanNorden"" 217 309 ""W"""
